scenario,seed,algorithm,date,n_steps,daily_energy_kwh,daily_comfort_deviation_c,daily_comfort_rate_pct,daily_episode_return,daily_peak_simulated_power_w
env_response_plus20,46,PPO,2026-05-07,283,1.1420891203703705,0.3016709819089283,100.0,-135.0228878802266,64.49444444444445
env_response_plus20,46,PPO,2026-05-08,288,1.0655019675925927,0.36735479031191615,98.95833333333334,-147.9231796098316,64.49444444444445
env_response_plus20,46,PPO,2026-05-09,288,1.1326836805555558,0.32231000916865515,100.0,-140.6002826405725,64.49444444444445
env_response_plus20,46,PPO,2026-05-10,288,1.1111855324074074,0.3243994643641577,99.65277777777779,-139.40204573687714,64.49444444444445
env_response_plus20,46,PPO,2026-05-11,283,1.1098418981481484,0.3263354395238406,100.0,-139.00292938524666,64.49444444444445
env_response_plus20,46,PPO,2026-05-12,288,1.0695328703703706,0.3693830210133657,99.30555555555556,-148.68231005184924,64.49444444444445
env_response_plus20,46,PPO,2026-05-13,288,1.1031237268518521,0.33571478625672935,100.0,-141.71085844193792,64.49444444444445
env_response_plus20,46,PPO,2026-05-14,288,1.099092824074074,0.3735632728895691,98.95833333333334,-152.83622259219575,64.49444444444445
env_response_plus20,46,PPO,2026-05-15,283,1.1380582175925926,0.33959206648751966,99.64664310954063,-145.5795548159678,64.49444444444445
env_response_plus20,46,PPO,2026-05-16,288,1.1017800925925927,0.3768186326662504,98.26388888888889,-154.42376620787988,64.49444444444445
env_response_plus20,46,PPO,2026-05-17,288,1.1165600694444446,0.34355990242374823,99.65277777777779,-145.4202518980393,64.49444444444445
env_response_plus20,46,PPO,2026-05-18,288,1.0843128472222225,0.3797665075196813,99.30555555555556,-153.04775416566804,64.49444444444445
env_response_plus20,46,PPO,2026-05-19,288,1.1165600694444446,0.33442587654594846,99.30555555555556,-142.98965244523308,64.49444444444445
env_response_plus20,46,PPO,2026-05-20,283,1.0950619212962964,0.386214161801148,98.58657243816255,-155.37360778972456,64.49444444444445
env_response_plus20,46,PPO,2026-05-21,288,1.1004364583333333,0.33535378207283445,99.65277777777779,-141.55688923697608,64.49444444444445
env_response_plus20,46,PPO,2026-05-22,288,1.1125291666666668,0.3681626722026332,98.95833333333334,-152.53084959435824,64.49444444444445
env_response_plus20,46,PPO,2026-05-23,288,1.14343275462963,0.337028530097907,98.95833333333334,-146.43921666819705,64.49444444444445
env_response_plus20,46,PPO,2026-05-24,17,0.07793078703703706,1.5217344640291857,70.58823529411765,-30.719485888496166,64.49444444444445
env_response_plus20,46,DQN,2026-05-07,283,1.1918035879629632,0.2195427820984339,100.0,-116.40560733385657,64.49444444444445
env_response_plus20,46,DQN,2026-05-08,288,1.119247337962963,0.34159222572407866,98.95833333333334,-145.50356100853446,64.49444444444445
env_response_plus20,46,DQN,2026-05-09,288,1.1609,0.28740623127253284,100.0,-133.1729946064892,64.49444444444445
env_response_plus20,46,DQN,2026-05-10,288,1.155525462962963,0.39525490841460276,99.65277777777779,-163.9334136234054,64.49444444444445
env_response_plus20,46,DQN,2026-05-11,283,1.1703054398148147,0.2279069403470101,100.0,-116.77266411820358,64.49444444444445
env_response_plus20,46,DQN,2026-05-12,288,1.1259655092592593,0.3136111512098316,99.30555555555556,-137.87001154843128,64.49444444444445
env_response_plus20,46,DQN,2026-05-13,288,1.1461200231481483,0.2509850917542732,100.0,-121.30870642523054,64.49444444444445
env_response_plus20,46,DQN,2026-05-14,288,1.1447763888888889,0.3514767807916127,98.95833333333334,-150.7253128679842,64.49444444444445
env_response_plus20,46,DQN,2026-05-15,283,1.1676181712962963,0.2942029999702736,99.64664310954063,-135.48444899158724,64.49444444444445
env_response_plus20,46,DQN,2026-05-16,288,1.150150925925926,0.4131941315641918,98.26388888888889,-169.39990989048695,64.49444444444445
env_response_plus20,46,DQN,2026-05-17,288,1.1514945601851856,0.34282112778378476,99.65277777777779,-148.4574848017298,64.49444444444445
env_response_plus20,46,DQN,2026-05-18,288,1.1582127314814816,0.3290882367382379,99.30555555555556,-145.32741218061236,64.49444444444445
env_response_plus20,46,DQN,2026-05-19,288,1.1743363425925928,0.31394071626454,99.30555555555556,-142.46492628418724,64.49444444444445
env_response_plus20,46,DQN,2026-05-20,283,1.1407454861111113,0.32856058043684666,98.58657243816255,-143.3076442636273,64.49444444444445
env_response_plus20,46,DQN,2026-05-21,288,1.1326836805555556,0.2831591430113952,99.65277777777779,-129.5248331872816,64.49444444444445
env_response_plus20,46,DQN,2026-05-22,288,1.1582127314814816,0.39557774070466994,98.95833333333334,-164.67638932294463,64.49444444444445
env_response_plus20,46,DQN,2026-05-23,288,1.1810545138888888,0.39424503065913363,98.95833333333334,-166.41756882983023,64.49444444444445
env_response_plus20,46,DQN,2026-05-24,17,0.08196168981481482,1.475567901661358,70.58823529411765,-30.309654328243095,64.49444444444445
